,D,L,P,G,X,DH,CHF,T
17722,0.008,1.57,12750000.0,1595.0,0.199,489000.0,1462000.0,511.81999999999994
17723,0.008,1.57,12750000.0,1590.0,0.212,436000.0,1381000.0,523.0699999999999
17724,0.008,1.57,12750000.0,1595.0,0.229,397000.0,1348000.0,531.19
17725,0.008,1.57,12750000.0,1595.0,0.228,342000.0,1237000.0,542.4
17726,0.008,1.57,12750000.0,1595.0,0.266,285000.0,1212000.0,553.68
17727,0.008,1.57,12750000.0,1601.0,0.248,227000.0,1055000.0,564.74
17728,0.008,1.57,12750000.0,1601.0,0.264,160000.0,956000.0,576.92
17729,0.008,1.57,12750000.0,1601.0,0.286,108000.0,900000.0,585.8399999999999
17730,0.008,1.57,12750000.0,1595.0,0.306,47000.0,817000.0,595.5999999999999
17731,0.008,2.23,12750000.0,1608.0,0.174,807000.0,1440000.0,440.55999999999995
17732,0.008,2.23,12750000.0,1614.0,0.194,759000.0,1409000.0,451.64
17733,0.008,2.23,12750000.0,1620.0,0.193,714000.0,1348000.0,461.93999999999994
17734,0.008,2.23,12750000.0,1620.0,0.21,669000.0,1314000.0,472.15
17735,0.008,2.23,12750000.0,1614.0,0.207,624000.0,1240000.0,482.25
17736,0.008,2.23,12750000.0,1620.0,0.23,587000.0,1229000.0,490.46999999999997
17737,0.008,2.23,12750000.0,1625.0,0.212,545000.0,1145000.0,499.7
17738,0.008,2.23,12750000.0,1625.0,0.229,498000.0,1105000.0,509.89
17739,0.008,2.23,12750000.0,1620.0,0.27,436000.0,1082000.0,523.0699999999999
17740,0.008,2.23,12750000.0,1620.0,0.257,387000.0,990000.0,533.25
17741,0.008,2.23,12750000.0,1620.0,0.277,337000.0,953000.0,543.41
17742,0.008,2.23,12750000.0,1620.0,0.285,285000.0,891000.0,553.68
17743,0.008,2.23,12750000.0,1614.0,0.304,232000.0,845000.0,563.81
17744,0.008,2.23,12750000.0,1625.0,0.306,177000.0,775000.0,573.9
17745,0.008,2.23,12750000.0,1620.0,0.329,120000.0,726000.0,583.8299999999999
17746,0.008,2.23,12750000.0,1620.0,0.35,41000.0,643000.0,596.51
17747,0.008,2.44,12750000.0,1590.0,0.162,1136000.0,1714000.0,362.84
17748,0.008,2.44,12750000.0,1590.0,0.166,1102000.0,1675000.0,370.96999999999997
17749,0.008,2.44,12750000.0,1595.0,0.179,1069000.0,1657000.0,378.84999999999997
17750,0.008,2.44,12750000.0,1590.0,0.185,1026000.0,1605000.0,389.09
17751,0.008,2.44,12750000.0,1590.0,0.184,984000.0,1548000.0,399.04999999999995
17752,0.008,2.44,12750000.0,1590.0,0.197,946000.0,1519000.0,408.03999999999996
17753,0.008,2.44,12750000.0,1595.0,0.208,886000.0,1462000.0,422.15
17754,0.008,2.44,12750000.0,1584.0,0.209,829000.0,1381000.0,435.46
17755,0.008,2.44,12750000.0,1584.0,0.226,772000.0,1334000.0,448.65
17756,0.008,2.44,12750000.0,1601.0,0.227,728000.0,1292000.0,458.75
17757,0.008,2.44,12750000.0,1584.0,0.243,665000.0,1222000.0,473.04999999999995
17758,0.008,2.44,12750000.0,1579.0,0.215,656000.0,1165000.0,475.08
17759,0.008,2.44,12750000.0,1590.0,0.268,377000.0,895000.0,535.31
17760,0.008,2.44,12750000.0,1590.0,0.273,301000.0,806000.0,550.55
17761,0.008,2.44,12750000.0,1595.0,0.297,221000.0,743000.0,565.8599999999999
17762,0.008,2.44,12750000.0,1590.0,0.328,126000.0,661000.0,582.81
17763,0.008,5.03,12750000.0,1592.0,0.278,1090000.0,886000.0,373.84
17764,0.008,5.03,12750000.0,1592.0,0.292,1035000.0,863000.0,386.94
17765,0.008,5.03,12750000.0,1614.0,0.283,958000.0,819000.0,405.2
17766,0.008,5.03,12750000.0,1614.0,0.298,898000.0,791000.0,419.33
17767,0.008,5.03,12750000.0,1614.0,0.318,833000.0,765000.0,434.53
17768,0.008,5.03,12750000.0,1614.0,0.312,763000.0,716000.0,450.71999999999997
17769,0.008,5.03,12750000.0,1603.0,0.328,701000.0,684000.0,464.9
17770,0.008,5.03,12750000.0,1614.0,0.293,665000.0,640000.0,473.04999999999995
17771,0.008,5.03,12750000.0,1603.0,0.278,665000.0,625000.0,473.04999999999995
17772,0.008,5.03,12750000.0,1603.0,0.365,550000.0,617000.0,498.61
17773,0.008,5.03,12750000.0,1603.0,0.315,564000.0,589000.0,495.53999999999996
17774,0.008,5.03,12750000.0,1603.0,0.324,522000.0,569000.0,504.71
17775,0.008,5.03,12750000.0,1603.0,0.329,498000.0,558000.0,509.89
17776,0.008,5.03,12750000.0,1614.0,0.325,445000.0,526000.0,521.18
17777,0.008,5.03,12750000.0,1603.0,0.336,382000.0,491000.0,534.28
17778,0.008,5.03,12750000.0,1614.0,0.322,392000.0,490000.0,532.23
17779,0.008,5.03,12750000.0,1598.0,0.347,342000.0,472000.0,542.4
17780,0.008,5.03,12750000.0,1626.0,0.323,337000.0,459000.0,543.41
17781,0.008,5.03,12750000.0,1598.0,0.34,264000.0,419000.0,557.74
17782,0.008,5.03,12750000.0,1598.0,0.343,199000.0,380000.0,569.92
17783,0.008,5.03,12750000.0,1598.0,0.34,171000.0,360000.0,574.97
17784,0.008,5.03,12750000.0,1592.0,0.348,102000.0,320000.0,586.8399999999999
17785,0.008,1.57,12750000.0,2195.0,0.0,1018000.0,2833000.0,390.99
17786,0.008,1.57,12750000.0,2201.0,0.012,975000.0,2759000.0,401.17999999999995
17787,0.008,1.57,12750000.0,2201.0,0.02,933000.0,2668000.0,411.09999999999997
17788,0.008,1.57,12750000.0,2201.0,0.034,890000.0,2593000.0,421.21
17789,0.008,1.57,12750000.0,2201.0,0.043,846000.0,2501000.0,431.5
17790,0.008,1.57,12750000.0,2201.0,0.063,803000.0,2443000.0,441.49
17791,0.008,1.57,12750000.0,2195.0,0.048,803000.0,2390000.0,441.49
17792,0.008,1.57,12750000.0,2201.0,0.057,759000.0,2304000.0,451.64
17793,0.008,1.57,12750000.0,2201.0,0.075,714000.0,2238000.0,461.93999999999994
17794,0.008,1.57,12750000.0,2201.0,0.082,674000.0,2150000.0,471.02
17795,0.008,1.57,12750000.0,2201.0,0.092,624000.0,2044000.0,482.25
17796,0.008,1.57,12750000.0,2201.0,0.094,578000.0,1925000.0,492.46
17797,0.008,1.57,12750000.0,2201.0,0.111,531000.0,1849000.0,502.75
17798,0.008,1.57,12750000.0,2201.0,0.117,484000.0,1740000.0,512.89
17799,0.008,1.57,12750000.0,2195.0,0.128,436000.0,1636000.0,523.0699999999999
17800,0.008,1.57,12750000.0,2195.0,0.143,387000.0,1553000.0,533.25
17801,0.008,1.57,12750000.0,2195.0,0.139,347000.0,1429000.0,541.4
17802,0.008,1.57,12750000.0,2195.0,0.158,285000.0,1320000.0,553.68
17803,0.008,1.57,12750000.0,2190.0,0.169,232000.0,1206000.0,563.81
17804,0.008,1.57,12750000.0,2195.0,0.182,177000.0,1098000.0,573.9
17805,0.008,1.57,12750000.0,2195.0,0.2,120000.0,994000.0,583.8299999999999
17806,0.008,1.57,12750000.0,2195.0,0.229,60000.0,911000.0,593.5899999999999
17807,0.008,3.49,12750000.0,2004.0,0.159,1203000.0,1545000.0,346.78
17808,0.008,3.49,12750000.0,2004.0,0.176,1119000.0,1473000.0,366.90999999999997
17809,0.008,3.49,12750000.0,2004.0,0.175,1060000.0,1406000.0,380.99
17810,0.008,3.49,12750000.0,2004.0,0.184,992000.0,1343000.0,397.15999999999997
17811,0.008,3.49,12750000.0,2004.0,0.203,898000.0,1262000.0,419.33
17812,0.008,3.49,12750000.0,2004.0,0.2,816000.0,1166000.0,438.48
17813,0.008,3.49,12750000.0,2004.0,0.226,714000.0,1088000.0,461.93999999999994
17814,0.008,3.49,12750000.0,2004.0,0.246,610000.0,998000.0,485.37
17815,0.008,3.49,12750000.0,2004.0,0.252,526000.0,914000.0,503.84
17816,0.008,3.49,12750000.0,2004.0,0.271,436000.0,839000.0,523.0699999999999
17817,0.008,3.49,12750000.0,2004.0,0.303,316000.0,749000.0,547.5899999999999
17818,0.008,3.49,12750000.0,2004.0,0.333,188000.0,645000.0,571.92
17819,0.008,3.49,12750000.0,2004.0,0.371,47000.0,532000.0,595.5999999999999
17820,0.008,3.49,12750000.0,2004.0,0.155,1207000.0,1545000.0,345.82
17821,0.008,3.49,12750000.0,2004.0,0.164,1119000.0,1458000.0,366.90999999999997
17822,0.008,3.49,12750000.0,2004.0,0.174,1043000.0,1386000.0,385.03999999999996
17823,0.008,3.49,12750000.0,2004.0,0.183,963000.0,1308000.0,404.02
17824,0.008,3.49,12750000.0,2004.0,0.194,877000.0,1227000.0,424.26
17825,0.008,3.49,12750000.0,2004.0,0.202,803000.0,1155000.0,441.49
17826,0.008,3.49,12750000.0,2004.0,0.217,714000.0,1076000.0,461.93999999999994
17827,0.008,3.49,12750000.0,2004.0,0.235,633000.0,1010000.0,480.24
17828,0.008,3.49,12750000.0,2004.0,0.246,540000.0,923000.0,500.79999999999995
17829,0.008,3.49,12750000.0,2004.0,0.257,436000.0,822000.0,523.0699999999999
17830,0.008,3.49,12750000.0,2004.0,0.286,337000.0,749000.0,543.41
17831,0.008,3.49,12750000.0,2004.0,0.318,221000.0,663000.0,565.8599999999999
17832,0.008,3.49,12750000.0,2004.0,0.35,120000.0,590000.0,583.8299999999999
17833,0.008,3.49,12750000.0,2004.0,0.366,35000.0,512000.0,597.42
17834,0.008,1.57,12750000.0,2737.0,0.082,554000.0,2255000.0,497.74
17835,0.008,1.57,12750000.0,2737.0,0.103,484000.0,2096000.0,512.89
17836,0.008,1.57,12750000.0,2737.0,0.091,436000.0,1887000.0,523.0699999999999
17837,0.008,1.57,12750000.0,2737.0,0.122,387000.0,1841000.0,533.25
17838,0.008,1.57,12750000.0,2737.0,0.119,347000.0,1692000.0,541.4
17839,0.008,1.57,12750000.0,2737.0,0.139,285000.0,1562000.0,553.68
17840,0.008,1.57,12750000.0,2737.0,0.144,232000.0,1401000.0,563.81
17841,0.008,1.57,12750000.0,2737.0,0.159,183000.0,1288000.0,572.8199999999999
17842,0.008,1.57,12750000.0,2731.0,0.176,126000.0,1156000.0,582.81
17843,0.008,1.57,12750000.0,2485.0,0.232,60000.0,1040000.0,593.5899999999999
17844,0.008,1.57,12750000.0,2690.0,-0.006,967000.0,3275000.0,403.08
17845,0.008,1.57,12750000.0,2690.0,-0.011,933000.0,3139000.0,411.09999999999997
17846,0.008,1.57,12750000.0,2690.0,0.005,894000.0,3071000.0,420.27
17847,0.008,1.57,12750000.0,2679.0,0.017,846000.0,2942000.0,431.5
17848,0.008,1.57,12750000.0,2690.0,0.027,803000.0,2845000.0,441.49
17849,0.008,1.57,12750000.0,2690.0,0.031,759000.0,2714000.0,451.64
17850,0.008,1.57,12750000.0,2718.0,0.039,719000.0,2638000.0,460.79999999999995
17851,0.008,1.57,12750000.0,2707.0,0.054,669000.0,2517000.0,472.15
17852,0.008,1.57,12750000.0,2707.0,0.075,624000.0,2446000.0,482.25
17853,0.008,1.57,12750000.0,2707.0,0.078,578000.0,2302000.0,492.46
17854,0.008,1.57,12750000.0,2707.0,0.091,536000.0,2213000.0,501.66999999999996
17855,0.008,1.57,12750000.0,2668.0,0.098,489000.0,2049000.0,511.81999999999994
17856,0.008,1.57,12750000.0,2679.0,0.103,484000.0,2061000.0,512.89
17857,0.008,1.57,12750000.0,2679.0,0.105,436000.0,1910000.0,523.0699999999999
17858,0.008,1.57,12750000.0,2668.0,0.114,382000.0,1755000.0,534.28
17859,0.008,1.57,12750000.0,2668.0,0.121,337000.0,1631000.0,543.41
17860,0.008,1.57,12750000.0,2652.0,0.134,285000.0,1502000.0,553.68
17861,0.008,1.57,12750000.0,2668.0,0.144,227000.0,1353000.0,564.74
17862,0.008,1.57,12750000.0,2668.0,0.154,177000.0,1224000.0,573.9
17863,0.008,1.57,12750000.0,2679.0,0.171,120000.0,1098000.0,583.8299999999999
17864,0.008,2.44,12750000.0,2787.0,0.104,669000.0,1745000.0,472.15
17865,0.008,2.44,12750000.0,2696.0,0.106,624000.0,1644000.0,482.25
17866,0.008,2.44,12750000.0,2696.0,0.113,573000.0,1552000.0,493.55999999999995
17867,0.008,2.44,12750000.0,2696.0,0.12,536000.0,1490000.0,501.66999999999996
17868,0.008,2.44,12750000.0,2696.0,0.135,484000.0,1415000.0,512.89
17869,0.008,2.44,12750000.0,2674.0,0.145,431000.0,1313000.0,524.12
17870,0.008,2.44,12750000.0,2701.0,0.15,387000.0,1243000.0,533.25
17871,0.008,2.44,12750000.0,2696.0,0.165,337000.0,1171000.0,543.41
17872,0.008,2.44,12750000.0,2751.0,0.168,290000.0,1100000.0,552.71
17873,0.008,2.44,12750000.0,2432.0,0.239,232000.0,1020000.0,563.81
17874,0.008,2.44,12750000.0,2657.0,0.214,177000.0,933000.0,573.9
17875,0.008,2.44,12750000.0,2580.0,0.214,171000.0,894000.0,574.97
17876,0.008,2.44,12750000.0,2580.0,0.229,114000.0,808000.0,584.8399999999999
17877,0.008,2.44,12750000.0,2597.0,0.243,47000.0,699000.0,595.5999999999999
17878,0.008,5.03,12750000.0,2726.0,0.204,651000.0,956000.0,476.21
17879,0.008,5.03,12750000.0,2726.0,0.204,624000.0,928000.0,482.25
17880,0.008,5.03,12750000.0,2726.0,0.205,582000.0,885000.0,491.58
17881,0.008,5.03,12750000.0,2709.0,0.224,522000.0,838000.0,504.71
17882,0.008,5.03,12750000.0,2715.0,0.22,489000.0,800000.0,511.81999999999994
17883,0.008,5.03,12750000.0,2709.0,0.22,489000.0,799000.0,511.81999999999994
17884,0.008,5.03,12750000.0,2715.0,0.235,441000.0,768000.0,522.02
17885,0.008,5.03,12750000.0,2731.0,0.237,431000.0,765000.0,524.12
17886,0.008,5.03,12750000.0,2676.0,0.246,392000.0,719000.0,532.23
17887,0.008,5.03,12750000.0,2698.0,0.25,352000.0,689000.0,540.39
17888,0.008,5.03,12750000.0,2682.0,0.269,296000.0,649000.0,551.53
17889,0.008,5.03,12750000.0,2709.0,0.276,248000.0,613000.0,560.79
17890,0.008,5.03,12750000.0,2698.0,0.283,194000.0,562000.0,570.8299999999999
17891,0.008,5.03,12750000.0,2682.0,0.29,137000.0,507000.0,580.93
17892,0.008,5.03,12750000.0,2726.0,0.297,96000.0,478000.0,587.8199999999999
17893,0.008,5.03,12750000.0,2704.0,0.301,84000.0,465000.0,589.78
17894,0.008,5.03,12750000.0,2682.0,0.306,72000.0,455000.0,591.7
17895,0.008,5.03,12750000.0,2726.0,0.31,54000.0,446000.0,594.52
17896,0.008,5.03,12750000.0,2671.0,0.312,22000.0,404000.0,599.3399999999999
17897,0.008,1.57,12750000.0,3272.0,0.041,651000.0,2880000.0,476.21
17898,0.008,1.57,12750000.0,3245.0,0.051,540000.0,2472000.0,500.79999999999995
17899,0.008,1.57,12750000.0,3239.0,0.091,445000.0,2270000.0,521.18
17900,0.008,1.57,12750000.0,3239.0,0.099,387000.0,2071000.0,533.25
17901,0.008,1.57,12750000.0,3239.0,0.101,337000.0,1879000.0,543.41
17902,0.008,1.57,12750000.0,3250.0,0.121,285000.0,1772000.0,553.68
17903,0.008,1.57,12750000.0,3250.0,0.121,285000.0,1772000.0,553.68
17904,0.008,1.57,12750000.0,3222.0,0.129,232000.0,1577000.0,563.81
17905,0.008,1.57,12750000.0,3228.0,0.142,177000.0,1419000.0,573.9
17906,0.008,1.57,12750000.0,3239.0,0.159,120000.0,1265000.0,583.8299999999999
17907,0.008,1.57,12750000.0,3239.0,0.201,41000.0,1125000.0,596.51
17908,0.008,1.57,12750000.0,3180.0,0.019,750000.0,3114000.0,453.71
17909,0.008,1.57,12750000.0,3191.0,0.022,714000.0,2997000.0,461.93999999999994
17910,0.008,1.57,12750000.0,3191.0,0.029,674000.0,2871000.0,471.02
17911,0.008,1.57,12750000.0,3152.0,0.039,624000.0,2684000.0,482.25
17912,0.008,1.57,12750000.0,3180.0,0.053,578000.0,2590000.0,492.46
17913,0.008,1.57,12750000.0,3169.0,0.061,526000.0,2415000.0,503.84
17914,0.008,1.57,12750000.0,3158.0,0.066,484000.0,2259000.0,512.89
17915,0.008,1.57,12750000.0,3191.0,0.084,441000.0,2195000.0,522.02
17916,0.008,1.57,12750000.0,3185.0,0.091,387000.0,2008000.0,533.25
17917,0.008,1.57,12750000.0,3191.0,0.088,337000.0,1796000.0,543.41
17918,0.008,1.57,12750000.0,3191.0,0.113,280000.0,1690000.0,554.65
17919,0.008,1.57,12750000.0,3191.0,0.124,232000.0,1545000.0,563.81
17920,0.008,1.57,12750000.0,3180.0,0.143,177000.0,1409000.0,573.9
17921,0.008,1.57,12750000.0,3196.0,0.157,120000.0,1244000.0,583.8299999999999
17922,0.008,1.57,12750000.0,3202.0,0.182,60000.0,1108000.0,593.5899999999999
17923,0.008,2.44,12750000.0,3169.0,0.095,550000.0,1711000.0,498.61
17924,0.008,2.44,12750000.0,3185.0,0.104,526000.0,1687000.0,503.84
17925,0.008,2.44,12750000.0,3185.0,0.11,479000.0,1584000.0,513.96
17926,0.008,2.44,12750000.0,3185.0,0.115,436000.0,1488000.0,523.0699999999999
17927,0.008,2.44,12750000.0,3191.0,0.131,387000.0,1412000.0,533.25
17928,0.008,2.44,12750000.0,3185.0,0.141,337000.0,1311000.0,543.41
17929,0.008,2.44,12750000.0,3185.0,0.158,280000.0,1217000.0,554.65
17930,0.008,2.44,12750000.0,3185.0,0.167,227000.0,1105000.0,564.74
17931,0.008,2.44,12750000.0,3185.0,0.201,120000.0,929000.0,583.8299999999999
17932,0.008,2.44,12750000.0,3229.0,0.224,66000.0,864000.0,592.65
17933,0.008,5.03,12750000.0,3207.0,0.215,479000.0,926000.0,513.96
17934,0.008,5.03,12750000.0,3218.0,0.204,426000.0,847000.0,525.17
17935,0.008,5.03,12750000.0,3218.0,0.231,382000.0,831000.0,534.28
17936,0.008,5.03,12750000.0,3207.0,0.249,332000.0,791000.0,544.41
17937,0.008,5.03,12750000.0,3207.0,0.255,290000.0,749000.0,552.71
17938,0.008,5.03,12750000.0,3207.0,0.274,210000.0,675000.0,567.9
17939,0.008,5.03,12750000.0,3207.0,0.292,171000.0,653000.0,574.97
17940,0.008,5.03,12750000.0,3207.0,0.305,120000.0,605000.0,583.8299999999999
17941,0.008,5.03,12750000.0,3207.0,0.32,66000.0,556000.0,592.65
17942,0.008,5.03,12750000.0,3207.0,0.309,72000.0,548000.0,591.7
17943,0.008,5.03,12750000.0,3207.0,0.335,35000.0,537000.0,597.42
17944,0.008,0.97,12750000.0,3989.0,0.012,402000.0,3443000.0,530.16
17945,0.008,0.97,12750000.0,3978.0,0.029,367000.0,3316000.0,537.3499999999999
17946,0.008,0.97,12750000.0,3972.0,0.043,301000.0,2911000.0,550.55
17947,0.008,0.97,12750000.0,3989.0,0.063,248000.0,2681000.0,560.79
17948,0.008,0.97,12750000.0,3961.0,0.077,177000.0,2219000.0,573.9
17949,0.008,0.97,12750000.0,4126.0,0.105,102000.0,1940000.0,586.8399999999999
17950,0.008,0.97,12750000.0,3857.0,0.126,54000.0,1605000.0,594.52
17951,0.008,1.57,12750000.0,3987.0,0.05,531000.0,2986000.0,502.75
17952,0.008,1.57,12750000.0,4010.0,0.057,484000.0,2807000.0,512.89
17953,0.008,1.57,12750000.0,4066.0,0.061,431000.0,2600000.0,524.12
17954,0.008,1.57,12750000.0,4038.0,0.074,382000.0,2408000.0,534.28
17955,0.008,1.57,12750000.0,4038.0,0.087,337000.0,2257000.0,543.41
17956,0.008,1.57,12750000.0,4038.0,0.101,280000.0,2058000.0,554.65
17957,0.008,1.57,12750000.0,4038.0,0.113,232000.0,1884000.0,563.81
17958,0.008,1.57,12750000.0,4010.0,0.135,177000.0,1718000.0,573.9
17959,0.008,1.57,12750000.0,4043.0,0.15,120000.0,1524000.0,583.8299999999999
17960,0.008,1.57,12750000.0,4038.0,0.18,60000.0,1383000.0,593.5899999999999
17961,0.008,1.57,12750000.0,4022.0,0.028,573000.0,3101000.0,493.55999999999995
17962,0.008,1.57,12750000.0,3989.0,0.05,531000.0,2995000.0,502.75
17963,0.008,1.57,12750000.0,4000.0,0.049,484000.0,2764000.0,512.89
17964,0.008,1.57,12750000.0,3978.0,0.056,431000.0,2524000.0,524.12
17965,0.008,1.57,12750000.0,3978.0,0.075,382000.0,2390000.0,534.28
17966,0.008,1.57,12750000.0,4000.0,0.081,337000.0,2213000.0,543.41
17967,0.008,1.57,12750000.0,4000.0,0.097,285000.0,2049000.0,553.68
17968,0.008,1.57,12750000.0,4000.0,0.114,227000.0,1851000.0,564.74
17969,0.008,1.57,12750000.0,3978.0,0.133,177000.0,1700000.0,573.9
17970,0.008,1.57,12750000.0,4000.0,0.146,120000.0,1492000.0,583.8299999999999
17971,0.008,1.57,12750000.0,4038.0,0.178,60000.0,1373000.0,593.5899999999999
17972,0.008,2.44,12750000.0,3994.0,0.172,171000.0,1225000.0,574.97
17973,0.008,2.44,12750000.0,3983.0,0.187,120000.0,1108000.0,583.8299999999999
17974,0.008,2.44,12750000.0,3989.0,0.214,60000.0,1009000.0,593.5899999999999
17975,0.008,2.54,12750000.0,3989.0,0.128,337000.0,1532000.0,543.41
17976,0.008,2.54,12750000.0,4000.0,0.145,275000.0,1407000.0,555.62
17977,0.008,2.54,12750000.0,4000.0,0.157,232000.0,1316000.0,563.81
17978,0.008,2.54,12750000.0,4000.0,0.189,166000.0,1226000.0,575.8599999999999
17979,0.008,2.54,12750000.0,4011.0,0.2,120000.0,1121000.0,583.8299999999999
17980,0.008,2.54,12750000.0,4000.0,0.229,60000.0,1029000.0,593.5899999999999
17981,0.008,5.03,12750000.0,4009.0,0.275,232000.0,880000.0,563.81
17982,0.008,5.03,12750000.0,4003.0,0.291,188000.0,839000.0,571.92
17983,0.008,5.03,12750000.0,4009.0,0.332,126000.0,814000.0,582.81
17984,0.008,5.03,12750000.0,4009.0,0.369,54000.0,763000.0,594.52
17985,0.008,5.03,12750000.0,4014.0,0.379,22000.0,730000.0,599.3399999999999
17986,0.008,1.57,12750000.0,4995.0,0.043,460000.0,3255000.0,518.01
17987,0.008,1.57,12750000.0,4968.0,0.055,421000.0,3086000.0,526.21
17988,0.008,1.57,12750000.0,4984.0,0.044,387000.0,2802000.0,533.25
17989,0.008,1.57,12750000.0,4973.0,0.056,337000.0,2567000.0,543.41
17990,0.008,1.57,12750000.0,5001.0,0.073,285000.0,2383000.0,553.68
17991,0.008,1.57,12750000.0,4984.0,0.095,232000.0,2203000.0,563.81
17992,0.008,1.57,12750000.0,4984.0,0.114,177000.0,1991000.0,573.9
17993,0.008,1.57,12750000.0,4973.0,0.142,114000.0,1791000.0,584.8399999999999
17994,0.008,1.57,12750000.0,4946.0,0.172,60000.0,1642000.0,593.5899999999999
17995,0.008,2.0,12750000.0,4990.0,0.079,382000.0,2375000.0,534.28
17996,0.008,2.0,12750000.0,4990.0,0.088,337000.0,2208000.0,543.41
17997,0.008,2.0,12750000.0,4984.0,0.106,285000.0,2053000.0,553.68
17998,0.008,2.0,12750000.0,4990.0,0.129,227000.0,1900000.0,564.74
17999,0.008,2.0,12750000.0,4990.0,0.151,177000.0,1781000.0,573.9
18000,0.008,2.0,12750000.0,4979.0,0.193,66000.0,1451000.0,592.65
18001,0.016,6.0,12750000.0,1020.0,0.393,337000.0,537000.0,543.41
18002,0.016,6.0,12750000.0,1020.0,0.396,285000.0,505000.0,553.68
18003,0.016,6.0,12750000.0,1020.0,0.394,227000.0,464000.0,564.74
18004,0.011,6.0,12750000.0,1009.0,0.407,975000.0,663000.0,401.17999999999995
18005,0.011,6.0,12750000.0,1006.0,0.417,933000.0,647000.0,411.09999999999997
18006,0.011,6.0,12750000.0,1012.0,0.41,890000.0,627000.0,421.21
18007,0.011,6.0,12750000.0,1012.0,0.405,846000.0,605000.0,431.5
18008,0.011,6.0,12750000.0,988.0,0.42,803000.0,579000.0,441.49
18009,0.011,6.0,12750000.0,983.0,0.408,759000.0,550000.0,451.64
18010,0.011,6.0,12750000.0,980.0,0.415,714000.0,532000.0,461.93999999999994
18011,0.011,6.0,12750000.0,974.0,0.416,669000.0,510000.0,472.15
18012,0.011,6.0,12750000.0,988.0,0.39,624000.0,487000.0,482.25
18013,0.011,6.0,12750000.0,986.0,0.421,578000.0,478000.0,492.46
18014,0.011,6.0,12750000.0,994.0,0.398,531000.0,450000.0,502.75
18015,0.011,6.0,12750000.0,1591.0,0.274,669000.0,715000.0,472.15
18016,0.011,6.0,12750000.0,1600.0,0.273,624000.0,686000.0,482.25
18017,0.011,6.0,12750000.0,1603.0,0.285,578000.0,663000.0,492.46
18018,0.011,6.0,12750000.0,1600.0,0.292,531000.0,635000.0,502.75
18019,0.011,6.0,12750000.0,1603.0,0.298,484000.0,607000.0,512.89
18020,0.011,6.0,12750000.0,1606.0,0.301,436000.0,576000.0,523.0699999999999
18021,0.011,6.0,12750000.0,1591.0,0.29,436000.0,562000.0,523.0699999999999
18022,0.011,6.0,12750000.0,1603.0,0.3,387000.0,539000.0,533.25
18023,0.011,6.0,12750000.0,1597.0,0.299,387000.0,536000.0,533.25
18024,0.011,6.0,12750000.0,1611.0,0.296,337000.0,502000.0,543.41
18025,0.011,6.0,12750000.0,1588.0,0.314,337000.0,510000.0,543.41
18026,0.011,6.0,12750000.0,1608.0,0.304,285000.0,470000.0,553.68
18027,0.011,6.0,12750000.0,1611.0,0.306,285000.0,473000.0,553.68
18028,0.011,6.0,12750000.0,1617.0,0.3,232000.0,430000.0,563.81
18029,0.011,6.0,12750000.0,1614.0,0.285,177000.0,376000.0,573.9
18030,0.011,6.0,12750000.0,1611.0,0.309,120000.0,354000.0,583.8299999999999
18031,0.011,6.0,12750000.0,1614.0,0.341,120000.0,381000.0,583.8299999999999
18032,0.011,6.0,12750000.0,1606.0,0.318,60000.0,314000.0,593.5899999999999
18033,0.011,6.0,12750000.0,1617.0,0.308,60000.0,308000.0,593.5899999999999
18034,0.011,6.0,12750000.0,2100.0,0.211,669000.0,873000.0,472.15
18035,0.011,6.0,12750000.0,2123.0,0.203,624000.0,832000.0,482.25
18036,0.011,6.0,12750000.0,2097.0,0.218,578000.0,794000.0,492.46
18037,0.011,6.0,12750000.0,2085.0,0.224,531000.0,753000.0,502.75
18038,0.011,6.0,12750000.0,2068.0,0.238,484000.0,718000.0,512.89
18039,0.011,6.0,12750000.0,2147.0,0.234,436000.0,694000.0,523.0699999999999
18040,0.011,6.0,12750000.0,2158.0,0.232,436000.0,696000.0,523.0699999999999
18041,0.011,6.0,12750000.0,2155.0,0.233,387000.0,649000.0,533.25
18042,0.011,6.0,12750000.0,2117.0,0.256,387000.0,663000.0,533.25
18043,0.011,6.0,12750000.0,2147.0,0.247,337000.0,613000.0,543.41
18044,0.011,6.0,12750000.0,2111.0,0.274,337000.0,634000.0,543.41
18045,0.011,6.0,12750000.0,2179.0,0.242,337000.0,616000.0,543.41
18046,0.011,6.0,12750000.0,2114.0,0.284,285000.0,596000.0,553.68
18047,0.011,6.0,12750000.0,2179.0,0.273,285000.0,602000.0,553.68
18048,0.011,6.0,12750000.0,2155.0,0.264,285000.0,585000.0,553.68
18049,0.011,6.0,12750000.0,2126.0,0.273,232000.0,536000.0,563.81
18050,0.011,6.0,12750000.0,2164.0,0.291,232000.0,566000.0,563.81
18051,0.011,6.0,12750000.0,2106.0,0.28,177000.0,486000.0,573.9
18052,0.011,6.0,12750000.0,2100.0,0.294,177000.0,499000.0,573.9
18053,0.011,6.0,12750000.0,2158.0,0.283,177000.0,502000.0,573.9
18054,0.011,6.0,12750000.0,2100.0,0.281,120000.0,429000.0,583.8299999999999
18055,0.011,6.0,12750000.0,2190.0,0.28,120000.0,447000.0,583.8299999999999
18056,0.011,6.0,12750000.0,2091.0,0.288,60000.0,377000.0,593.5899999999999
